iid,nodes,edges,best_score
20566,148,182,45
20598,148,187,52
20604,148,187,48
20731,148,202,46
21004,148,192,52
21027,148,190,50
21149,148,163,48
21693,148,153,51
21941,148,151,52
22050,148,158,51
22120,148,158,51
22135,148,157,51
22296,148,164,50
22572,148,163,51
22680,148,174,48
22701,148,162,48
24427,148,918,17
24614,148,148,49
25105,148,191,49
25309,148,186,51
25958,148,153,52
26074,148,155,50
26387,148,153,52
51708,148,188,43
51767,148,180,47
52505,148,179,40
52874,148,314,14
52918,148,178,47
52930,148,175,45
53275,148,178,47
53527,148,174,49
53800,148,182,46
53894,148,165,51
54200,148,160,51
54294,148,151,49
54353,148,156,48
55077,148,189,45
55097,148,182,43
55220,148,171,50
55687,148,185,43
55698,148,151,51
56189,148,200,9
56596,148,333,5
56861,148,179,44
57109,148,153,7
57269,148,153,12
57576,148,1284,6
57681,148,158,50
57854,148,187,42
57920,148,155,49
58029,148,184,44
58412,148,160,49
58604,148,167,13
58691,148,175,10
59331,148,159,49
59401,148,148,52
59470,148,149,49
26813,148,156,52
26886,148,152,51
26966,148,155,51
27246,148,156,50
27400,148,156,52
27831,148,156,55
28300,148,150,51
28336,148,164,51
28402,148,151,58
29007,148,147,57
30339,148,156,35
31373,148,173,32
31597,148,160,26
31997,148,161,45
32384,148,192,29
32535,148,167,35
33680,148,384,19
33790,148,404,27
60228,148,341,12
60401,148,161,12
60927,148,228,8
61172,148,150,51
61290,148,149,50
61518,148,154,49
61646,148,191,3
61892,148,175,48
62065,148,195,8
62445,148,148,50
62745,148,215,9
62764,148,169,50
62773,148,156,47
62791,148,158,50
62808,148,151,51
63033,148,155,50
63120,148,155,52
63513,148,160,51
63718,148,1009,13
63816,148,195,4
64150,148,153,52
64229,148,150,51
64394,148,147,50
64447,148,275,6
64532,148,147,6
64776,148,155,51
64794,148,147,50
65176,148,461,6
65187,148,154,50
65510,148,151,49
66014,148,147,50
66170,148,165,49
66427,148,158,48
66799,148,240,5
66956,148,147,3
67186,148,150,51
67269,148,148,50
67378,148,157,6
67775,148,148,50
80401,148,148,52
80450,148,162,48
80481,148,154,49
80487,148,183,45
80810,148,147,20
81781,148,357,3
81887,148,193,48
82086,148,200,48
82328,148,199,46
82507,148,195,47
82656,148,157,50
84335,148,812,20
84598,148,548,23
84727,148,633,21
84831,148,961,13
84841,148,724,17
85029,148,147,50
85456,148,150,50
85475,148,147,50
85560,148,155,50
85605,148,206,45
85774,148,2881,4
43988,148,2581,22
44577,148,148,51
44613,148,150,51
44674,148,187,11
44698,148,350,28
44970,148,161,51
45044,148,913,18
45132,148,155,50
45195,148,150,49
45400,148,367,30
46073,148,838,16
46074,148,165,49
46164,148,199,13
46250,148,457,23
46273,148,851,14
46408,148,152,50
46492,148,951,12
46674,148,187,40
47091,148,183,38
47095,148,182,39
47131,148,183,38
47316,148,152,50
47347,148,181,39
47627,148,621,21
47745,148,151,50
47848,148,197,47
47948,148,190,52
48111,148,200,44
48171,148,181,42
48208,148,151,50
48290,148,472,20
48336,148,161,48
48500,148,2338,20
49224,148,170,47
49364,148,217,24
49366,148,183,45
49416,148,421,21
49511,148,186,45
49845,148,341,23
50107,148,185,49
50257,148,181,45
50260,148,195,45
50521,148,150,51
51160,148,152,50
51199,148,184,43
51231,148,147,50
51440,148,147,51
51558,148,151,50
43749,149,157,49
43981,149,148,50
44071,149,1381,35
44116,149,166,49
44255,149,1355,27
44367,149,157,49
44706,149,161,48
44747,149,675,28
45294,149,592,18
45301,149,410,19
45505,149,176,21
45814,149,150,49
46220,149,227,10
46293,149,152,50
46295,149,153,49
46431,149,566,22
46847,149,623,30
46891,149,156,51
47088,149,455,27
47571,149,159,49
47580,149,181,41
47973,149,186,42
48040,149,151,53
48138,149,446,17
48602,149,204,45
48644,149,154,50
48724,149,183,41
49051,149,151,51
49130,149,158,49
49221,149,161,48
49504,149,148,8
49567,149,151,50
49886,149,195,46
50735,149,159,48
51007,149,168,48
51159,149,316,24
51299,149,378,21
51443,149,178,46
51587,149,373,26
51649,149,158,52
51682,149,160,48
51836,149,179,46
51855,149,412,24
51856,149,361,24
53227,149,189,12
53665,149,181,46
54297,149,158,46
54985,149,319,18
55073,149,184,44
55144,149,154,50
56125,149,167,47
56202,149,170,19
56280,149,159,51
56317,149,152,50
56442,149,187,42
56902,149,158,49
57046,149,155,7
57356,149,154,11
57484,149,234,7
57864,149,158,50
57977,149,161,51
58135,149,159,51
58458,149,153,49
58541,149,183,46
58777,149,184,47
58788,149,148,51
58979,149,1064,6
67950,149,150,50
68479,149,151,50
68541,149,148,50
68569,149,157,5
68659,149,162,48
68695,149,156,49
68967,149,210,5
69373,149,152,51
69419,149,148,51
69697,149,577,20
69992,149,148,9
70564,149,150,49
70619,149,169,48
70996,149,148,51
71564,149,148,50
71578,149,148,50
71656,149,164,49
71919,149,173,5
72112,149,579,20
72193,149,148,4
72225,149,148,3
72501,149,195,46
72718,149,195,47
72959,149,178,50
73279,149,167,3
73541,149,194,46
74325,149,148,5
74701,149,203,44
75526,149,148,3
76117,149,728,18
77423,149,150,51
77848,149,148,51
77936,149,149,50
78204,149,150,50
78223,149,149,51
78303,149,149,50
78416,149,149,51
78574,149,148,50
78786,149,148,50
79143,149,164,51
11598,149,495,24
12423,149,176,48
12489,149,162,48
12732,149,162,48
12856,149,148,50
13560,149,169,48
13672,149,153,18
14396,149,150,50
14596,149,148,50
14627,149,178,49
15027,149,160,48
15415,149,160,50
15499,149,150,50
15861,149,178,37
16488,149,161,33
16622,149,160,50
16636,149,161,40
16711,149,237,41
17109,149,160,28
17127,149,153,50
17184,149,149,50
17301,149,176,33
17410,149,153,32
35770,149,148,35
35803,149,569,8
36002,149,338,7
36581,149,148,17
36848,149,182,6
36854,149,992,17
37011,149,184,8
37052,149,612,4
37405,149,1031,11
38597,149,177,49
38649,149,272,19
38834,149,260,32
39274,149,164,48
39326,149,438,6
39856,149,193,13
39999,149,156,51
40245,149,148,11
40341,149,155,52
40369,149,158,32
40564,149,150,54
40573,149,159,50
41298,149,1309,28
41886,149,998,13
42442,149,804,20
43089,149,149,50
43168,149,154,50
43351,149,150,50
18984,149,148,26
19294,149,201,46
19935,149,196,47
20061,149,197,47
20499,149,197,48
20527,149,193,47
21654,149,153,52
21691,149,156,49
22390,149,156,52
22420,149,161,52
22860,149,403,30
24711,149,157,51
24765,149,170,54
25367,149,205,46
25957,149,158,52
25987,149,157,53
26536,149,158,52
80425,149,149,50
80540,149,161,49
82027,149,197,48
82465,149,407,27
83363,149,470,28
83649,149,253,3
83957,149,524,22
84713,149,426,25
84801,149,733,20
85167,149,148,50
85702,149,162,47
85791,149,2102,9
85931,149,625,19
26910,149,155,50
27036,149,156,52
27040,149,154,52
27126,149,154,52
27163,149,156,51
27266,149,154,54
27974,149,154,54
28369,149,158,52
28415,149,157,54
30343,149,163,45
31292,149,175,31
31588,149,179,40
32711,149,485,29
33507,149,789,21
33530,149,169,32
33576,149,205,38
33628,149,189,41
34283,149,261,17
34476,149,189,38
60210,149,148,50
60627,149,154,49
60666,149,155,50
60885,149,299,9
61157,149,250,9
61237,149,201,12
61481,149,205,5
61715,149,196,5
61765,149,178,6
61937,149,1002,6
61971,149,439,7
62315,149,149,51
62355,149,152,49
62676,149,198,9
63133,149,151,50
63575,149,348,9
63669,149,266,10
63807,149,498,22
63875,149,247,14
63906,149,206,7
64991,149,161,50
65096,149,165,14
65506,149,149,51
65567,149,152,50
65731,149,152,51
65841,149,161,52
66210,149,148,50
66548,149,159,52
66695,149,158,48
67382,149,156,50
67438,149,318,7
67528,149,156,50
67611,149,149,51
59670,150,149,51
59781,150,724,9
59802,150,248,7
60539,150,296,7
60555,150,155,48
60748,150,152,53
60780,150,161,50
60960,150,151,50
60993,150,240,10
61322,150,159,52
61546,150,157,54
61569,150,299,10
61631,150,150,51
61694,150,176,9
62531,150,152,51
62607,150,150,51
62704,150,154,54
62708,150,615,10
62859,150,225,8
62897,150,157,7
62905,150,163,11
63104,150,157,50
63130,150,163,6
63455,150,288,9
63818,150,389,7
64539,150,150,50
64704,150,157,49
65003,150,153,50
65246,150,164,49
65626,150,175,6
65900,150,170,49
66008,150,150,50
66285,150,232,5
66425,150,156,50
66704,150,153,51
66923,150,151,50
67534,150,174,50
67558,150,945,15
67756,150,151,49
35276,150,270,23
35481,150,472,23
35513,150,203,35
37001,150,200,16
37161,150,547,27
37347,150,265,38
37965,150,416,35
38468,150,155,51
38598,150,160,6
39110,150,827,7
39187,150,506,19
39622,150,160,49
39866,150,152,50
39967,150,155,6
40333,150,165,50
40587,150,183,16
40766,150,159,52
41282,150,164,49
41718,150,157,51
42170,150,770,18
42420,150,758,20
42548,150,3007,23
42927,150,155,51
43034,150,159,50
43371,150,154,49
43529,150,153,49
43577,150,156,50
67956,150,150,49
68250,150,150,52
68406,150,153,51
68812,150,165,3
69106,150,154,50
69536,150,150,6
69793,150,150,51
69921,150,156,50
70595,150,149,50
70634,150,149,50
70643,150,230,3
71020,150,149,51
71188,150,176,46
71334,150,163,3
71944,150,161,50
72870,150,195,46
72998,150,198,47
73457,150,167,52
78870,150,149,51
78941,150,149,50
79325,150,149,50
79409,150,153,52
79564,150,149,51
79585,150,150,50
79754,150,149,51
80024,150,151,51
44054,150,164,47
44065,150,622,22
44144,150,154,51
44641,150,149,51
44663,150,159,51
44668,150,1122,29
44792,150,861,14
44824,150,162,49
44915,150,883,18
45098,150,329,28
45332,150,156,50
45527,150,1181,31
46170,150,534,25
46353,150,156,50
46654,150,261,21
46842,150,185,39
47949,150,155,51
48210,150,186,40
48291,150,194,50
48481,150,182,42
48716,150,183,40
48951,150,178,43
49080,150,184,39
49282,150,187,47
49836,150,207,43
49849,150,188,46
50393,150,192,45
50660,150,150,50
51059,150,392,27
51126,150,176,50
51129,150,410,25
51420,150,167,50
52336,150,155,49
52585,150,493,28
53769,150,178,46
53795,150,256,19
54442,150,201,9
55088,150,739,16
55124,150,182,50
55305,150,188,43
55695,150,362,16
55739,150,152,15
55818,150,186,43
56095,150,169,13
56152,150,160,50
56238,150,416,19
56244,150,184,45
56503,150,167,49
56513,150,180,45
56586,150,154,50
57097,150,149,9
57115,150,412,25
57318,150,153,3
57447,150,186,40
57483,150,185,47
57584,150,162,20
57632,150,154,52
57665,150,153,52
58051,150,289,20
58080,150,149,51
58220,150,298,14
58513,150,149,50
58748,150,225,11
59374,150,550,13
59496,150,152,15
59616,150,151,51
250,150,599,3
304,150,598,30
555,150,1152,17
1900,150,275,36
1901,150,300,30
1924,150,335,30
1925,150,375,30
1942,150,355,30
1943,150,450,25
2010,150,415,26
2011,150,525,24
12372,150,172,48
13159,150,153,25
13240,150,157,29
13257,150,149,50
13453,150,163,49
13578,150,158,50
13658,150,162,26
13767,150,152,53
13938,150,164,46
14016,150,166,48
14034,150,158,35
14153,150,150,51
14399,150,153,10
14737,150,175,33
14782,150,159,24
14906,150,160,28
15202,150,149,50
15281,150,166,28
15405,150,150,50
15437,150,178,38
16328,150,160,50
16367,150,162,37
16684,150,151,30
16706,150,271,37
16784,150,161,27
17103,150,149,51
26817,150,159,50
27128,150,158,50
27990,150,159,53
28209,150,156,55
28294,150,158,53
28351,150,577,21
28456,150,159,57
30384,150,160,29
30566,150,162,40
31415,150,176,31
31424,150,1526,9
32140,150,193,39
33566,150,1180,12
33601,150,160,11
33983,150,192,42
17744,150,157,26
17826,150,160,27
18284,150,385,9
20453,150,197,47
20531,150,195,48
20573,150,192,49
21120,150,181,48
21137,150,181,48
21208,150,155,52
21310,150,156,51
21592,150,163,50
21850,150,151,53
22600,150,173,47
22706,150,163,49
22756,150,163,49
22934,150,318,33
24366,150,866,14
24606,150,467,26
24818,150,160,51
25128,150,427,24
26361,150,155,53
80235,150,177,48
80574,150,154,50
80790,150,149,28
80983,150,149,22
80990,150,149,28
81686,150,807,4
81823,150,196,48
82139,150,196,49
82185,150,201,47
82260,150,179,47
82648,150,158,52
82676,150,159,53
82829,150,158,50
82854,150,154,52
82918,150,158,52
83271,150,174,51
83550,150,388,31
83567,150,234,36
83630,150,304,9
83745,150,379,22
84007,150,3207,3
84468,150,190,25
84931,150,149,50
84976,150,149,50
85077,150,149,51
85460,150,149,51
85511,150,149,51
85930,150,737,15
80352,151,164,49
80564,151,151,51
80664,151,389,29
81724,151,464,4
81815,151,201,48
82033,151,200,46
82254,151,199,48
82262,151,199,48
82274,151,199,47
82394,151,192,47
82658,151,156,51
83172,151,160,53
83177,151,166,49
83844,151,200,16
83900,151,314,16
84265,151,503,26
84458,151,150,31
84836,151,369,29
84881,151,151,50
84995,151,150,51
85335,151,150,51
51942,151,180,49
52193,151,181,49
52643,151,159,49
52973,151,189,46
53160,151,177,50
53218,151,163,50
53557,151,163,20
53643,151,154,50
53890,151,760,13
53919,151,289,21
54263,151,362,19
54795,151,195,47
54883,151,184,48
55030,151,435,18
55877,151,153,51
56842,151,156,11
57142,151,182,47
57147,151,189,43
57330,151,151,52
57361,151,182,49
58152,151,164,49
58349,151,185,45
58350,151,196,9
58505,151,151,51
58822,151,529,12
58828,151,1122,12
59179,151,169,49
59214,151,192,13
59502,151,156,52
68059,151,150,4
68318,151,161,5
68341,151,150,51
68703,151,179,5
68931,151,155,53
69092,151,155,49
69214,151,227,5
69257,151,151,27
69311,151,156,3
69823,151,156,51
70229,151,153,51
70268,151,151,51
70636,151,150,51
70637,151,435,3
71311,151,151,51
71473,151,151,3
71738,151,577,23
71833,151,155,6
72779,151,198,49
73157,151,150,3
74306,151,203,48
74369,151,199,48
74687,151,167,51
74778,151,164,53
74979,151,165,52
76124,151,446,27
77239,151,150,51
77548,151,184,49
77714,151,152,50
77808,151,153,52
77846,151,151,51
79112,151,151,53
79499,151,154,50
79705,151,150,51
80069,151,159,51
59738,151,158,52
59807,151,150,31
59873,151,243,10
59906,151,153,52
60052,151,150,31
60061,151,150,31
60166,151,164,11
60190,151,150,31
60453,151,156,50
60554,151,163,11
61211,151,151,50
61418,151,153,51
61495,151,209,28
61522,151,152,51
61713,151,160,10
61879,151,156,51
61909,151,208,7
61917,151,152,51
62243,151,157,50
62474,151,188,12
63503,151,152,51
63514,151,236,7
63577,151,278,5
63869,151,195,8
63898,151,387,4
64026,151,150,51
64859,151,151,4
65267,151,160,51
65417,151,166,49
65573,151,154,51
65861,151,156,50
66270,151,237,12
67459,151,298,3
67538,151,151,51
67769,151,156,51
35593,151,167,19
35993,151,460,14
36172,151,151,59
36173,151,715,75
36479,151,182,13
37020,151,976,5
37037,151,900,11
37837,151,484,30
38603,151,289,3
38941,151,156,53
39136,151,154,50
39926,151,170,48
40145,151,153,51
40161,151,160,51
40231,151,158,52
40367,151,161,50
40726,151,162,50
41367,151,1130,20
41528,151,157,50
41722,151,151,51
41775,151,160,29
42043,151,158,50
42103,151,366,25
42179,151,164,50
42287,151,158,51
42913,151,151,51
43035,151,153,51
43205,151,4253,6
43278,151,158,51
43355,151,153,52
43832,151,298,25
43846,151,448,28
44463,151,155,51
44648,151,224,20
44691,151,171,49
44711,151,728,15
45676,151,157,53
45842,151,158,52
46016,151,156,52
46128,151,406,18
46248,151,217,26
46356,151,783,21
46372,151,183,21
47031,151,182,43
47647,151,203,24
47728,151,203,48
47920,151,183,42
47925,151,157,54
47972,151,151,52
48227,151,187,42
48233,151,196,47
48398,151,187,53
48502,151,197,48
48794,151,203,47
48845,151,310,25
49699,151,586,16
49701,151,184,40
49792,151,404,27
50069,151,162,50
50350,151,217,22
50421,151,189,49
50482,151,152,51
50631,151,552,22
50668,151,156,14
50791,151,183,52
51017,151,186,47
51088,151,150,52
51238,151,152,50
20050,151,195,47
20652,151,173,3
21248,151,818,21
21290,151,160,52
21365,151,154,55
22082,151,167,49
22309,151,162,50
22926,151,825,21
24615,151,170,48
24793,151,204,45
25592,151,211,45
25695,151,155,52
25846,151,156,52
25921,151,161,53
26021,151,159,52
26100,151,160,55
26205,151,159,51
26495,151,162,52
251,151,223,41
11839,151,358,28
11901,151,396,27
12917,151,165,19
13009,151,150,51
13310,151,171,48
13547,151,162,31
13616,151,156,16
13859,151,151,51
13864,151,174,27
14169,151,161,29
14211,151,150,51
14479,151,158,35
14523,151,156,34
14755,151,169,52
15666,151,162,51
15813,151,163,49
16245,151,163,28
16419,151,179,38
16644,151,223,47
16760,151,166,35
16961,151,175,48
16966,151,187,22
17129,151,150,51
26900,151,160,55
26944,151,156,51
26967,151,161,51
27087,151,158,54
27176,151,165,54
27402,151,162,52
27505,151,158,53
27592,151,158,52
27740,151,160,55
27771,151,161,51
28194,151,161,55
28245,151,162,53
29393,151,163,34
30260,151,167,39
30303,151,175,42
30307,151,157,33
30432,151,163,31
31638,151,181,39
32002,151,194,38
32992,151,202,15
33452,151,173,29
33472,151,188,38
33690,151,259,14
34284,151,218,38
34445,151,168,33
27021,152,154,50
27287,152,380,27
27581,152,161,52
27607,152,163,51
28489,152,157,58
28850,152,176,47
29033,152,992,12
30333,152,177,34
30404,152,162,42
30641,152,164,36
30692,152,168,30
30707,152,174,32
31028,152,170,38
31334,152,182,33
31530,152,202,28
32309,152,178,38
32904,152,193,28
33822,152,556,3
33985,152,177,43
33993,152,236,32
34412,152,192,37
34470,152,201,43
35319,152,184,34
35508,152,254,21
35876,152,222,13
35908,152,268,21
36473,152,644,27
36947,152,997,4
37199,152,1337,12
37315,152,829,11
37866,152,676,19
37927,152,284,11
39215,152,157,51
39986,152,161,51
40227,152,151,3
40334,152,351,20
40480,152,710,26
40512,152,162,52
40583,152,1784,12
40716,152,161,53
40787,152,157,50
40968,152,164,52
42372,152,157,52
42394,152,158,49
42557,152,940,13
42650,152,1497,16
42807,152,153,51
42864,152,168,48
43554,152,1724,17
68252,152,159,50
68259,152,151,51
68450,152,162,50
69402,152,173,4
69461,152,152,3
69679,152,153,3
69873,152,160,3
70144,152,188,5
71339,152,151,51
71490,152,154,4
71712,152,157,4
72314,152,165,4
73387,152,184,47
73741,152,153,4
73809,152,151,3
74194,152,202,48
74395,152,207,46
79352,152,153,51
79488,152,151,52
79536,152,152,51
79694,152,159,49
79702,152,154,51
79844,152,151,51
80104,152,161,50
80170,152,152,52
80613,152,154,54
80732,152,151,27
81502,152,297,7
81545,152,366,11
81762,152,367,6
81978,152,190,47
82079,152,193,52
82103,152,204,49
82195,152,197,48
82238,152,203,48
82609,152,189,47
82838,152,157,53
82980,152,158,52
83096,152,163,51
83220,152,162,56
83241,152,170,51
83732,152,322,27
83815,152,464,30
84202,152,543,25
84323,152,864,16
85329,152,151,51
85528,152,151,52
85631,152,151,51
52151,152,278,22
52647,152,161,50
52865,152,153,52
53058,152,154,51
53122,152,184,49
53702,152,156,51
53715,152,156,51
53885,152,155,50
54609,152,179,16
54747,152,162,52
54769,152,186,52
54782,152,160,50
54955,152,166,52
55191,152,158,49
55422,152,157,52
55562,152,152,52
55721,152,188,43
55836,152,156,50
55917,152,218,12
55955,152,152,51
56214,152,156,53
56370,152,194,43
56466,152,187,46
56691,152,151,51
57093,152,192,44
57188,152,168,54
57563,152,157,51
57771,152,151,8
57999,152,182,53
58353,152,155,8
58527,152,157,11
58557,152,179,48
58741,152,155,51
59040,152,153,50
59057,152,152,52
59268,152,160,11
59341,152,162,49
59357,152,170,52
59563,152,155,50
59604,152,156,52
60964,152,155,51
61403,152,154,51
61449,152,159,9
61479,152,171,10
61878,152,715,7
61990,152,162,53
62077,152,168,50
62173,152,168,13
62368,152,162,10
62443,152,157,51
62926,152,159,51
63278,152,456,7
63397,152,396,7
63524,152,152,51
63615,152,237,9
63632,152,152,52
64022,152,153,52
64068,152,156,51
64165,152,181,3
64472,152,158,52
65084,152,154,7
65203,152,158,52
65438,152,194,4
66279,152,155,51
67263,152,151,51
67456,152,156,50
67488,152,155,50
67851,152,158,51
252,152,476,31
12451,152,152,52
12485,152,158,52
12563,152,168,37
12589,152,707,17
12611,152,152,54
12986,152,152,27
13535,152,170,49
13993,152,157,26
14221,152,185,49
14275,152,181,49
